nconst,primaryName,numFilms,totalVotes,titles
nm0154653,Bhoomika Chawla,58,270195,tt20850406|tt4169250|tt0374271|tt21279420|tt0366840|tt0258490|tt8733898|tt0464071|tt0375066|tt7516778|tt33737583|tt2778674|tt23549436|tt0396563|tt11987082|tt0437182|tt1459027|tt0459293|tt7335186|tt0411815|tt18923048|tt11580944|tt13921156|tt0417106|tt23847184|tt0959328|tt0438981|tt0457391|tt11433724|tt1649430|tt24330464|tt1223134|tt6280858|tt0442764|tt8268972|tt36987350|tt13562602|tt1173953|tt1365500|tt0360797|tt5016538|tt0464849|tt3402578|tt3270104|tt1156337|tt1240979|tt2005364|tt7254046|tt0907859|tt3033578|tt1328620|tt1582658|tt1454904|tt1320200|tt3402582|tt6915150|tt1579641|tt3671534
nm0538002,Michael Maize,5,270191,tt0465234|tt2034098|tt1686326|tt0209080|tt1355566
nm0686376,Violante Placido,31,270169,tt1071875|tt1440728|tt31519456|tt1946298|tt1202517|tt0402912|tt1065305|tt0478149|tt8906022|tt0116672|tt6085482|tt0791106|tt0366854|tt0328831|tt0388526|tt7714878|tt19818608|tt27078510|tt19858606|tt0118097|tt0907853|tt0275263|tt0366610|tt0198949|tt0223120|tt3465516|tt0486748|tt1523549|tt0408133|tt0284100|tt20193758
nm0505979,Walter Levine,3,270146,tt0080455|tt0118747|tt0067716
nm4861346,Algee Smith,9,270136,tt9784798|tt5390504|tt5580266|tt13029044|tt2183034|tt3715152|tt33303521|tt9204126|tt4257166
nm0100628,Charlotte Bøving,4,270115,tt2719848|tt3296658|tt3074732|tt20415188
nm0339877,Leo Gregory,22,270072,tt0385002|tt8836988|tt0499487|tt2290553|tt4444956|tt0954981|tt0403407|tt1881024|tt0426627|tt0323465|tt2360446|tt0893401|tt2095568|tt2626460|tt0837800|tt1225302|tt0772197|tt2015462|tt3332282|tt34470118|tt1235778|tt0424859
nm0006826,Stacey Travis,15,270016,tt0162346|tt0219965|tt0095863|tt0099740|tt13372794|tt0107750|tt0103007|tt0320668|tt0119837|tt1586525|tt0106767|tt0109383|tt0095043|tt0222375|tt0433397
nm7934649,Lijo Mol Jose,23,269984,tt15097216|tt30089457|tt35288598|tt35674559|tt26445683|tt10334602|tt5598764|tt23577326|tt38267486|tt6680730|tt38286171|tt26733094|tt23327344|tt29472286|tt28337918|tt36276442|tt23833570|tt6804986|tt21230476|tt14071038|tt7959952|tt9244322|tt29541072
nm2161889,Saadia Bentaïeb,20,269970,tt17009710|tt16606592|tt6002232|tt13613056|tt26448954|tt23856264|tt10244760|tt14043828|tt10224624|tt15153138|tt26218928|tt16912766|tt27005178|tt14646488|tt30309698|tt21920354|tt30106305|tt32874862|tt0428289|tt42007277
nm0571674,Leo McKern,30,269841,tt0080453|tt0089457|tt0060665|tt0059260|tt0066319|tt0053084|tt0072608|tt0054790|tt0075807|tt0063599|tt0049967|tt0058263|tt0049856|tt0070592|tt0165196|tt0053458|tt0059282|tt0058905|tt0057004|tt0055201|tt0056187|tt0054271|tt0062683|tt0094176|tt0052623|tt0112775|tt0053963|tt0047812|tt0062872|tt0058248
nm1483372,Tony Oller,2,269805,tt2184339|tt1781775
nm0230666,Walt Dohrn,2,269756,tt0892791|tt14362112
nm5920962,Levi Miller,10,269731,tt8790086|tt3332064|tt4443658|tt1620680|tt5091014|tt3567194|tt10869956|tt6021482|tt10801496|tt32750060
nm0378237,Nicky Henson,20,269691,tt0365737|tt1297919|tt0063285|tt0263725|tt0067630|tt0066449|tt0064699|tt4862506|tt0071938|tt0070524|tt0064192|tt0076475|tt0068191|tt0295925|tt0070339|tt0074189|tt5277730|tt1913036|tt0073638|tt4440040
nm3456865,Freddie Fox,10,269682,tt1972591|tt3208026|tt11426538|tt5686112|tt7602430|tt7143882|tt21085046|tt8653640|tt3058548|tt13321282
nm0160590,June Christopher,4,269661,tt0100157|tt0120495|tt0131549|tt0198320
nm1935292,Allison Miller,6,269587,tt0974661|tt2752758|tt0806027|tt1995477|tt7905168|tt30971388
nm0116125,Thomas Brunelle,2,269577,tt0100157|tt0076582
nm0588222,Dennis Miller,7,269504,tt0113957|tt0245686|tt0109635|tt0119731|tt0117826|tt0113965|tt0100087
nm1767528,Morgan Spector,15,269443,tt1600196|tt2560078|tt4666726|tt6211976|tt10931784|tt1610525|tt5390066|tt1811307|tt3315656|tt1874633|tt12802708|tt1690544|tt0433437|tt2273401|tt38703372
nm0652718,Shinobu Ôtake,49,269386,tt1568921|tt2013293|tt6336356|tt0269856|tt19845414|tt0206216|tt13758684|tt0997174|tt0257844|tt13404868|tt0116436|tt0400900|tt1606197|tt0397317|tt1653916|tt1641397|tt7393746|tt2368527|tt0202932|tt0087571|tt0105389|tt0227379|tt0309703|tt0079657|tt0165376|tt0076509|tt0245127|tt4920094|tt1587234|tt1248987|tt0078737|tt2836400|tt1149594|tt3670782|tt32118941|tt1788440|tt0203100|tt0164237|tt0216732|tt0329141|tt0910909|tt0203102|tt0350100|tt1064929|tt0415059|tt36711186|tt3837250|tt0330868|tt0203512
nm3789989,Alexandra Roach,7,269368,tt2381991|tt1007029|tt1196956|tt22302170|tt1667439|tt1766175|tt7439748
nm0794510,Himani Shivpuri,80,269366,tt0112870|tt0172684|tt0119861|tt0109134|tt0162480|tt0272736|tt0207341|tt1105733|tt0265148|tt20452454|tt0116763|tt0247992|tt0119285|tt0182251|tt0118957|tt0369637|tt0273452|tt0255212|tt0395802|tt7412738|tt0308347|tt0263491|tt1343362|tt0284328|tt0114230|tt0108256|tt0429541|tt0220597|tt0337652|tt0272062|tt0200435|tt1496797|tt0283911|tt0250774|tt2876408|tt0226786|tt0110449|tt0117374|tt0342624|tt2361148|tt0286672|tt1605778|tt2361022|tt0273804|tt0373972|tt1587424|tt0311413|tt4651394|tt2224254|tt0392950|tt0410591|tt0286503|tt1847736|tt0115620|tt1796564|tt0350604|tt1087850|tt0337998|tt0454433|tt3300880|tt0485551|tt37106680|tt10930522|tt6231998|tt33099369|tt0458027|tt0490454|tt1713499|tt2669252|tt0847735|tt3854286|tt2073038|tt3530414|tt11056304|tt35616057|tt2617838|tt3701448|tt2137516|tt22033570|tt14163714
nm0933840,Mary Louise Wilson,9,269352,tt1821549|tt0120686|tt0099699|tt0098309|tt1568343|tt0099520|tt0133327|tt0217787|tt0103947
nm0114578,Roger Aaron Brown,11,269336,tt1307068|tt0100502|tt0094631|tt0094612|tt0111359|tt0100129|tt0099460|tt0113140|tt2298224|tt0083843|tt2191853
nm2241512,Sterling Knight,8,269322,tt0974661|tt1059836|tt5770864|tt2186848|tt1436372|tt33219707|tt6096194|tt2767880
nm0606998,Wayne Morris,58,269264,tt0050825|tt0029080|tt0031851|tt0047413|tt0050847|tt0040884|tt0041948|tt0039308|tt0034204|tt0039969|tt0033741|tt0041550|tt0030433|tt0029949|tt0041526|tt0041486|tt0032505|tt0044460|tt0033369|tt0032286|tt0030925|tt0029617|tt0032476|tt0042995|tt0032207|tt0048314|tt0031530|tt0042061|tt0049254|tt0030392|tt0046905|tt0042618|tt0029109|tt0044541|tt0040161|tt0027848|tt0044371|tt0050274|tt0048311|tt0032684|tt0034287|tt0042964|tt0163738|tt0032409|tt0045766|tt0048135|tt0028798|tt0046047|tt0047963|tt0043339|tt0174522|tt0047359|tt0043060|tt0047626|tt0032957|tt0044221|tt0162004|tt0046363
nm0035602,Alexander Armstrong,5,269247,tt0416320|tt0188453|tt0915463|tt18931320|tt0158269
nm4719471,Isabelle Nélisse,3,269072,tt2023587|tt3612616|tt1821701
nm0021734,Gila Almagor,47,269070,tt0408306|tt0091019|tt1311075|tt0058541|tt0076398|tt0990427|tt10370402|tt0103945|tt0098225|tt0095433|tt3122014|tt0069771|tt0061123|tt0109751|tt0111140|tt0116867|tt0133748|tt0833546|tt0141591|tt0070812|tt0068546|tt0121345|tt0412538|tt3921362|tt6118214|tt0130834|tt0053676|tt0833548|tt4331676|tt0142642|tt0125824|tt0145835|tt0081621|tt0163595|tt0057025|tt1387182|tt0446453|tt3002584|tt0066321|tt0060423|tt1722612|tt0133342|tt0125844|tt0133340|tt0057132|tt0137807|tt9747894
nm0876958,Paige Turco,14,269070,tt0492956|tt0103060|tt0814335|tt0108308|tt11242218|tt0182508|tt0326065|tt0117357|tt0109566|tt0475268|tt0271452|tt0179653|tt0275615|tt0251681
nm0452128,Guy Kibbee,105,269056,tt0031679|tt0026174|tt0024034|tt0040064|tt0024069|tt0024028|tt0024240|tt0031500|tt0023369|tt0032881|tt0031066|tt0027893|tt0025028|tt0021673|tt0035942|tt0030865|tt0033766|tt0021750|tt0023556|tt0027421|tt0037790|tt0022792|tt0030517|tt0023629|tt0022802|tt0023642|tt0022119|tt0022676|tt0030293|tt0022059|tt0039783|tt0023007|tt0024257|tt0026007|tt0035552|tt0023240|tt0023525|tt0023701|tt0035068|tt0024258|tt0024092|tt0022751|tt0036272|tt0033525|tt0028371|tt0024062|tt0030867|tt0027562|tt0024786|tt0025076|tt0026289|tt0022198|tt0027204|tt0030679|tt0023342|tt0022778|tt0032321|tt0024851|tt0029263|tt0025494|tt0031072|tt0026420|tt0021879|tt0022890|tt0028799|tt0022308|tt0035445|tt0024559|tt0024892|tt0031417|tt0035393|tt0031565|tt0029892|tt0168508|tt0025492|tt0035427|tt0022789|tt0022381|tt0029066|tt0026512|tt0035433|tt0027359|tt0022433|tt0029196|tt0029488|tt0027921|tt0026689|tt0039758|tt0025221|tt0028688|tt0027781|tt0036762|tt0023906|tt0034154|tt0035293|tt0033401|tt0038553|tt0034155|tt0038428|tt0035292|tt0035738|tt0039690|tt0234128|tt0038945|tt0137908
nm0753479,Chishū Ryū,105,268985,tt0046438|tt0100998|tt0041154|tt0054460|tt0053134|tt0056444|tt0043313|tt0053390|tt0055233|tt0053579|tt0051093|tt0051720|tt0027752|tt0044982|tt0049784|tt0034591|tt0039651|tt0040505|tt0027118|tt0202604|tt0023937|tt0042762|tt0051955|tt0062041|tt0024676|tt0021406|tt0427424|tt0043699|tt0023450|tt0064777|tt0417214|tt0020563|tt0021283|tt0025214|tt0048429|tt0037227|tt0091989|tt0070187|tt0385202|tt0409866|tt0067296|tt0064733|tt0055428|tt0134833|tt0052966|tt0093348|tt0035964|tt0067540|tt0044029|tt0043159|tt0050275|tt0100312|tt0100311|tt0160345|tt0044163|tt0272450|tt0105071|tt0102611|tt0070761|tt0051828|tt0104420|tt0202919|tt0027117|tt0019543|tt0484253|tt0048270|tt0259732|tt0781597|tt0019221|tt0018714|tt0040663|tt0204237|tt0028976|tt0202306|tt1167876|tt0996480|tt1574617|tt0054915|tt0040230|tt0262548|tt0220645|tt0037825|tt0294948|tt0052412|tt0049803|tt0041383|tt0795938|tt0055629|tt0781610|tt0350100|tt0200306|tt0283430|tt0360723|tt2170675|tt0273836|tt0043688|tt6011512|tt8052036|tt0349191|tt2069821|tt0366737|tt0202980|tt0243440|tt0198724|tt14867806
nm0490707,Carlos Lauchu,8,268929,tt0111282|tt0117723|tt1209361|tt0138089|tt0117651|tt0196221|tt0110991|tt0101485
nm0036427,Edward Arnold,90,268884,tt0031679|tt0030993|tt0033891|tt0033532|tt0042200|tt0023590|tt0028816|tt0041944|tt0024166|tt0033774|tt0027459|tt0026246|tt0040242|tt0034711|tt0039477|tt0037096|tt0025740|tt0031473|tt0047184|tt0045631|tt0032651|tt0038239|tt0036984|tt0024538|tt0023374|tt0025880|tt0029675|tt0044410|tt0033963|tt0025251|tt0024507|tt0048944|tt0039307|tt0023778|tt0026921|tt0040875|tt0032710|tt0026416|tt0033525|tt0043150|tt0033062|tt0034342|tt0036970|tt0041526|tt0035531|tt0024770|tt0036554|tt0032424|tt0039031|tt0049340|tt0030031|tt0026117|tt0037776|tt0037038|tt0040159|tt0024769|tt0038652|tt0027952|tt0041176|tt0038761|tt0041286|tt0049500|tt0038739|tt0026277|tt0026180|tt0037310|tt0034011|tt0031565|tt0042974|tt0031611|tt0040948|tt0024193|tt0025967|tt0038779|tt0033807|tt0043457|tt0025674|tt0022612|tt0028329|tt0023291|tt0046039|tt0010566|tt0024107|tt0025505|tt0025444|tt0028642|tt0025934|tt0029069|tt9526044|tt0005752
nm0313702,Tom Georgeson,11,268716,tt0095159|tt0465551|tt0783767|tt0119494|tt0405052|tt2936470|tt0089697|tt0119015|tt0385077|tt0368412|tt0316620
nm0341100,Ethel Griffies,36,268656,tt0056869|tt0056868|tt0027194|tt0033107|tt0023158|tt0022550|tt0033676|tt0038053|tt0034586|tt0033519|tt0038474|tt0033221|tt0036009|tt0038170|tt0025134|tt0023326|tt0026758|tt0025964|tt0024932|tt0024771|tt0035443|tt0023684|tt0026926|tt0023055|tt0030021|tt0024680|tt0024333|tt0039471|tt0021203|tt0034509|tt0037164|tt0028425|tt0029076|tt0038943|tt0039626|tt0024140
nm2099237,Magnus Millang,7,268645,tt10288566|tt4951982|tt3082854|tt33501878|tt5822690|tt8960572|tt14416450
nm0349522,Javier Gutiérrez,38,268622,tt6908274|tt3253930|tt9845564|tt9345754|tt3754940|tt0395125|tt6793580|tt3169770|tt0444505|tt5451244|tt1417108|tt15128358|tt2308260|tt3655972|tt5698568|tt32155665|tt5003186|tt16347374|tt0479230|tt11270054|tt0430454|tt2388821|tt29300998|tt0425758|tt14118246|tt24695266|tt14651070|tt1710627|tt1242841|tt2360390|tt1740490|tt6332994|tt1047870|tt0839976|tt0904013|tt0475567|tt19721342|tt2815842
nm0632689,Hidetoshi Nishijima,67,268600,tt2013293|tt14039582|tt0330229|tt0405821|tt4900708|tt0420260|tt10737918|tt8076344|tt36629665|tt27502365|tt0443231|tt0781511|tt5894876|tt1720905|tt0197730|tt0451123|tt14865506|tt10167422|tt0388474|tt1268912|tt1383251|tt29301380|tt4851852|tt0468777|tt7935980|tt3230608|tt2322601|tt11477842|tt0488309|tt4063438|tt6926356|tt1379211|tt0118534|tt0271616|tt1323930|tt0907664|tt0872036|tt32903279|tt15434284|tt1244858|tt8649224|tt0347386|tt12735178|tt0939869|tt36628915|tt22644068|tt0468768|tt9664368|tt1789898|tt0440543|tt1582225|tt0229485|tt0491136|tt0901500|tt1523543|tt36205428|tt1047872|tt0349701|tt2139963|tt1454633|tt1418737|tt1228736|tt12048318|tt30219326|tt0887749|tt1160011|tt1038076
nm0173416,Pinto Colvig,12,268568,tt0029583|tt0041094|tt0031397|tt0033727|tt0039188|tt0059422|tt0212112|tt0213268|tt32452718|tt28818146|tt14705552|tt8452314
nm0394588,Michael Hordern,60,268557,tt0065207|tt0044008|tt0059749|tt0054847|tt0070791|tt0060438|tt0061407|tt0086618|tt0060588|tt0054310|tt0064030|tt0077921|tt0091374|tt0070351|tt0048937|tt0083449|tt0059219|tt0061789|tt0066982|tt0051759|tt0047278|tt0073317|tt0067916|tt0049787|tt0069086|tt0061801|tt0042752|tt0104298|tt0047975|tt0060566|tt1606207|tt0048662|tt0076234|tt0094188|tt0042553|tt0046181|tt0047066|tt0044134|tt0041134|tt0055133|tt0097158|tt0044725|tt0046756|tt0048974|tt0038911|tt0048132|tt0081757|tt0065012|tt0052398|tt0281872|tt0201946|tt0067137|tt0070033|tt0050773|tt0054053|tt0047687|tt0073480|tt0049588|tt21808972|tt0051662
nm0172287,Eddie Collins,15,268552,tt0029583|tt0032155|tt0031252|tt0032983|tt0032264|tt0029984|tt0031149|tt0031409|tt0030712|tt0031719|tt0029862|tt0030920|tt0031511|tt0030077|tt0031980
nm0764877,R. Sarathkumar,126,268551,tt11998558|tt10701074|tt5306972|tt6980546|tt22444570|tt27542289|tt36388163|tt6359554|tt7794524|tt11379988|tt37161355|tt21810110|tt2339505|tt23782248|tt32411272|tt21819994|tt0887769|tt2034026|tt18305194|tt27190164|tt28372289|tt7286562|tt26258714|tt9174420|tt1877589|tt15303192|tt5325878|tt3575136|tt21990434|tt0245911|tt7757972|tt26235062|tt11318228|tt2816642|tt6551244|tt23646278|tt0955313|tt0976183|tt0449828|tt0317214|tt33269301|tt23865792|tt2621382|tt0235607|tt3006508|tt11542520|tt11318336|tt12392696|tt1479670|tt0320321|tt7047522|tt3822410|tt2022490|tt2359640|tt4488886|tt2737906|tt2845426|tt0318439|tt0328089|tt1401121|tt10128024|tt8774854|tt1855389|tt4315506|tt10953342|tt11542594|tt12393220|tt6765460|tt6449230|tt4961326|tt0274750|tt1509733|tt10196342|tt10158030|tt10196316|tt2042607|tt5034328|tt8938794|tt0320338|tt6450176|tt4944374|tt21920016|tt0317689|tt4862418|tt4976566|tt9002180|tt1784557|tt13789364|tt0280548|tt6448616|tt0318803|tt23783082|tt6915006|tt7619812|tt10919328|tt10225748|tt6745536|tt3038926|tt0319359|tt12275192|tt10137274|tt9001602|tt2089849|tt23783238|tt0318745|tt4593820|tt12409884|tt13853586|tt8757448|tt10227526|tt23783956|tt23784404|tt0320702|tt8963640|tt1863366|tt6442284|tt15380688|tt23784596|tt0320728|tt23774944|tt10652854|tt10189094|tt23783202|tt11143356|tt0320473|tt23783454
nm1394074,Brian Kolodziej,3,268431,tt0265208|tt1844643|tt0379363
nm0801672,Madge Sinclair,7,268423,tt0094898|tt0077369|tt0071358|tt0072822|tt0074781|tt0074659|tt0078442
nm0516225,Lisa LoCicero,8,268406,tt0266915|tt18071972|tt1390539|tt0123078|tt0119719|tt0433380|tt0372394|tt0298836
nm2208390,Ploy Jindachote,6,268378,tt1649419|tt1430116|tt2292693|tt1733140|tt2631810|tt0780062
nm0525023,Karen Ludwig,7,268347,tt0079522|tt1800246|tt1401236|tt5216022|tt0180207|tt0083804|tt0068006
nm0141560,Danielle Carter,4,268289,tt0448011|tt6262764|tt2294705|tt3621920
nm0402032,Barry Humphries,18,268256,tt0978762|tt0110116|tt0061391|tt1639826|tt0093227|tt0083067|tt0120491|tt0116845|tt0068173|tt3700456|tt0076079|tt0093406|tt0071677|tt0071196|tt0075217|tt1297299|tt0125943|tt0073074
nm0880484,Gaspard Ulliel,21,268254,tt0367959|tt0344510|tt4645368|tt2707848|tt9173264|tt1599975|tt1130993|tt0329111|tt4632440|tt14275050|tt0418758|tt7073522|tt6704974|tt6414890|tt0402130|tt0954544|tt0931285|tt17308130|tt2607692|tt1068672|tt1469895
nm0121865,Simon Burke,9,268245,tt0134847|tt0074404|tt0148583|tt0077749|tt0083740|tt0093988|tt2375565|tt0466830|tt0358648
nm0889024,Charles Vanel,105,268202,tt0048728|tt0046268|tt0046911|tt0054452|tt0049521|tt0025509|tt0056845|tt0022787|tt0055526|tt0027342|tt0074114|tt0057549|tt0062416|tt0069094|tt0041506|tt0035737|tt0073685|tt0025198|tt0052858|tt0045478|tt0168632|tt0027818|tt0057619|tt0189459|tt0068331|tt0055935|tt0076473|tt0027244|tt0052112|tt0154111|tt0029972|tt0017292|tt0037695|tt0209123|tt0031585|tt0022645|tt0093965|tt0050390|tt0059024|tt0372864|tt0051401|tt0042362|tt0159682|tt0154422|tt0126712|tt0159684|tt0210476|tt0213649|tt0021855|tt0046697|tt0155903|tt0143086|tt0046023|tt0206210|tt0052076|tt0019552|tt0016564|tt0160935|tt0155345|tt0042597|tt0043674|tt0178901|tt0179089|tt0207529|tt0137176|tt0057529|tt0142709|tt0261097|tt0042254|tt0131338|tt0048692|tt0049141|tt0074491|tt0161804|tt0295540|tt0175470|tt0197460|tt0200061|tt0022108|tt0014687|tt0042706|tt0160610|tt0197656|tt6189628|tt0160680|tt0242280|tt0158376|tt0169897|tt0218154|tt0190945|tt0203126|tt0272473|tt0143532|tt0253613|tt0218477|tt7356740|tt0192091|tt0330756|tt0160593|tt0301257|tt0011901|tt0315805|tt0030948|tt0196021|tt0165094
nm0675110,Jane Perry,8,268201,tt3289956|tt2980210|tt2639336|tt5723416|tt4649856|tt0483795|tt8525140|tt34387482
nm0190775,Imre Csuja,33,268186,tt1340800|tt0257290|tt14466284|tt0476508|tt0273840|tt1235075|tt1683040|tt3117504|tt6877164|tt6407598|tt0369006|tt3096386|tt0856803|tt3031966|tt0119316|tt11538080|tt0234499|tt0243452|tt0373948|tt0378366|tt0354079|tt4008392|tt0426073|tt1129433|tt2214987|tt0398295|tt0397857|tt1153105|tt0824329|tt0791070|tt0354091|tt1821328|tt8743182
nm0365709,Linda Harrison,3,268081,tt0063442|tt0065462|tt4372572
nm0949646,Jacob Young,8,268059,tt0265208|tt9557416|tt8558774|tt30825636|tt33104603|tt3783510|tt8691696|tt15094536
nm0352195,Peter Haber,23,267927,tt1132620|tt0201265|tt0108252|tt0104581|tt8103160|tt0113510|tt0177347|tt0118083|tt0351078|tt15282128|tt3129656|tt0223490|tt0116725|tt4628826|tt7400672|tt9472442|tt0120149|tt0102006|tt0497976|tt0111240|tt0268313|tt0114861|tt0096371
nm0123680,Norman Burton,19,267921,tt0066995|tt0092675|tt0070640|tt0080711|tt0074597|tt0106257|tt0085918|tt0072267|tt0089835|tt0073615|tt0092863|tt0067757|tt0070183|tt0056055|tt0075174|tt0059912|tt0090688|tt0067281|tt0056699
nm0199118,Malcolm Danare,13,267907,tt0085333|tt0089670|tt0085549|tt0102690|tt0089264|tt0092809|tt0085867|tt3831344|tt3040224|tt3783510|tt3528764|tt4818450|tt3693642
nm1962272,Santhanam,116,267874,tt1305797|tt2258337|tt2302966|tt1965272|tt2617676|tt3320578|tt2309600|tt0453201|tt1857670|tt4020624|tt3203910|tt0464071|tt26445355|tt0959285|tt3215356|tt11143400|tt0464106|tt1606183|tt2355791|tt13885642|tt0460976|tt1382339|tt2271641|tt32864330|tt1821607|tt1496872|tt1999910|tt2359201|tt2342227|tt27510150|tt2262126|tt2889234|tt3215518|tt1621424|tt2224902|tt3575156|tt0485486|tt4312676|tt4010302|tt1273218|tt2614032|tt3253476|tt21272402|tt3566698|tt11980890|tt2133300|tt3164068|tt2623460|tt5860564|tt9615016|tt1503179|tt4922694|tt10360782|tt11772576|tt2677816|tt1496868|tt1503178|tt3681460|tt3215486|tt4448372|tt7510870|tt1613110|tt4762826|tt16154716|tt3114346|tt1858396|tt10966832|tt1296162|tt3426294|tt0443310|tt22130488|tt1826943|tt1496836|tt4197476|tt0954967|tt2206666|tt1999250|tt3522722|tt2690596|tt1813225|tt3553516|tt3011164|tt1503184|tt5958298|tt3460918|tt3759954|tt0477353|tt10168650|tt3566718|tt1649435|tt0455470|tt1975210|tt3557978|tt1503180|tt0954333|tt6448416|tt4338888|tt2009589|tt2167566|tt2041424|tt4321914|tt4324054|tt6448728|tt4328102|tt2014385|tt1507325|tt7169860|tt4339078|tt1835986|tt6448616|tt13667194|tt4323928|tt13569330|tt4338852|tt13582502|tt8076976
nm0065942,Irene Bedard,30,267856,tt0114148|tt21440780|tt0120321|tt3566788|tt6613958|tt30908405|tt9201772|tt7440124|tt0111271|tt0120218|tt0444669|tt0144688|tt0227671|tt28263483|tt10535522|tt0120163|tt0840306|tt0133117|tt0117157|tt14535612|tt0204352|tt2197094|tt2290623|tt0350357|tt0447366|tt12095964|tt3972986|tt0258062|tt4085610|tt32641246
nm4850403,Caitlin Carver,6,267770,tt5580036|tt7913934|tt4160208|tt13915968|tt16152556|tt16354528
nm0889522,Nia Vardalos,15,267757,tt0259446|tt3760922|tt0865559|tt15289240|tt21103300|tt0762105|tt0345074|tt4086018|tt3094236|tt1969175|tt0219919|tt0194143|tt3207376|tt13926132|tt21836592
nm6976735,Rachel Sennott,11,267636,tt8110652|tt17527468|tt11317142|tt27657135|tt3045628|tt35524793|tt16300138|tt13733780|tt21824548|tt11261820|tt33998099
nm4407268,Trin Miller,12,267627,tt3553976|tt6182078|tt10083174|tt2435514|tt2312390|tt9178190|tt26907846|tt5198756|tt3297758|tt3243764|tt7334698|tt3701060
nm0362429,Kadeem Hardison,25,267588,tt0105812|tt0866439|tt0114825|tt0110971|tt0116147|tt0120142|tt0109959|tt0114084|tt0099395|tt15320066|tt3393070|tt1727258|tt0291265|tt0089883|tt0285534|tt3150796|tt0273048|tt0252902|tt30576923|tt0361852|tt1103259|tt7854882|tt0476967|tt1076250|tt3228818
nm4851831,Aiden Lovekamp,5,267558,tt2400463|tt2109184|tt1596345|tt2443822|tt1916749
nm0525742,Wolfgang Lukschy,40,267491,tt0058461|tt0059538|tt0054395|tt0056480|tt0059139|tt0073174|tt0058084|tt0051235|tt0059836|tt0046954|tt0066548|tt0036838|tt0058587|tt0059296|tt0198799|tt0058543|tt0050291|tt0053093|tt0051966|tt0049766|tt0048709|tt0048099|tt0065743|tt0041441|tt0053656|tt0055570|tt0049239|tt0052355|tt0035591|tt0047069|tt0055083|tt0037842|tt0139165|tt0041677|tt0143287|tt0045760|tt0048196|tt0036032|tt0045707|tt0246605
nm3324982,Kyle Mooney,8,267454,tt15671028|tt27218960|tt5805752|tt9598214|tt4414438|tt1815776|tt2368412|tt15669052
nm0462367,Marianne Koch,50,267408,tt0058461|tt0047279|tt0047572|tt0055308|tt0058084|tt0050544|tt0057468|tt0063565|tt0049796|tt0058706|tt0047195|tt0057954|tt0061123|tt0059296|tt0051152|tt0049228|tt0059042|tt0055990|tt0057247|tt0062941|tt0050418|tt0054806|tt0061175|tt0051843|tt0050931|tt0064928|tt0056061|tt0054090|tt0048274|tt0055575|tt0053898|tt0047454|tt0045964|tt0056457|tt0049943|tt0049174|tt0046809|tt0055219|tt0059804|tt0048638|tt0047455|tt0053835|tt0052822|tt0048830|tt0045321|tt0056179|tt0051334|tt0051711|tt0044794|tt0047175
